ID,FXY,ElementName_ru,CodeFigure,EntryName_ru,EntryName_sub1_ru,EntryName_sub2_ru,Note_ru,noteIDs,Status,translation_source
bufr4/0/20/071/10-14,020071,Точность местоположения и скорость атмосфериков,10-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/071/15,020071,Точность местоположения и скорость атмосфериков,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/085/0,020085,Общее состояние взлетно-посадочной полосы,0,Открыта (CLRD//),,,,,Operational,PDF
bufr4/0/20/085/1,020085,Общее состояние взлетно-посадочной полосы,1,Все взлетно-посадочные полосы закрыты (SNOCLO),,,,,Operational,PDF
bufr4/0/20/085/2-14,020085,Общее состояние взлетно-посадочной полосы,2-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/085/15,020085,Общее состояние взлетно-посадочной полосы,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/086/0,020086,Отложения на взлетно-посадочной полосе,0,"Отсутствуют, сухо",,,,,Operational,PDF
bufr4/0/20/086/1,020086,Отложения на взлетно-посадочной полосе,1,Сыро,,,,,Operational,PDF
bufr4/0/20/086/2,020086,Отложения на взлетно-посадочной полосе,2,Влажно с участками воды,,,,,Operational,PDF
bufr4/0/20/086/3,020086,Отложения на взлетно-посадочной полосе,3,Покрытие изморозью и инеем (высота обычно менее 1 мм),,,,,Operational,PDF
bufr4/0/20/086/4,020086,Отложения на взлетно-посадочной полосе,4,Сухой снег,,,,,Operational,PDF
bufr4/0/20/086/5,020086,Отложения на взлетно-посадочной полосе,5,Влажный снег,,,,,Operational,PDF
bufr4/0/20/086/6,020086,Отложения на взлетно-посадочной полосе,6,Слякоть,,,,,Operational,PDF
bufr4/0/20/086/7,020086,Отложения на взлетно-посадочной полосе,7,Лед,,,,,Operational,PDF
bufr4/0/20/086/8,020086,Отложения на взлетно-посадочной полосе,8,Уплотненный или укатанный снег,,,,,Operational,PDF
bufr4/0/20/086/9,020086,Отложения на взлетно-посадочной полосе,9,Замерзшие ямы или бугры,,,,,Operational,PDF
bufr4/0/20/086/10-14,020086,Отложения на взлетно-посадочной полосе,10-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/086/15,020086,Отложения на взлетно-посадочной полосе,15,"Отсутствует или не сообщается (например, вследствие проводимой очистки ВПП)",,,,,Operational,PDF
bufr4/0/20/087/0,020087,Загрязнение взлетно-посадочной полосы,0,Зарезервировано,,,,,Operational,PDF
bufr4/0/20/087/1,020087,Загрязнение взлетно-посадочной полосы,1,Покрыто менее 10 % взлетно-посадочной полосы,,,,,Operational,PDF
bufr4/0/20/087/2,020087,Загрязнение взлетно-посадочной полосы,2,Покрыто 11–25 % взлетно-посадочной полосы,,,,,Operational,PDF
bufr4/0/20/087/3-4,020087,Загрязнение взлетно-посадочной полосы,3-4,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/087/5,020087,Загрязнение взлетно-посадочной полосы,5,Покрыто 26–50 % взлетно-посадочной полосы,,,,,Operational,PDF
bufr4/0/20/087/6-8,020087,Загрязнение взлетно-посадочной полосы,6-8,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/087/9,020087,Загрязнение взлетно-посадочной полосы,9,Покрыто 51–100 % взлетно-посадочной полосы,,,,,Operational,PDF
bufr4/0/20/087/10-14,020087,Загрязнение взлетно-посадочной полосы,10-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/087/15,020087,Загрязнение взлетно-посадочной полосы,15,"Отсутствует или не сообщается (например, вследствие проводимой очистки ВПП)",,,,,Operational,PDF
bufr4/0/20/089/0,020089,Коэффициент трения на взлетно-посадочной полосе,0,"0,00",,,,,Operational,PDF
bufr4/0/20/089/1,020089,Коэффициент трения на взлетно-посадочной полосе,1,"0,01",,,,,Operational,PDF
bufr4/0/20/089/2-88,020089,Коэффициент трения на взлетно-посадочной полосе,2-88,"0,02…0,88",,,,,Operational,PDF
bufr4/0/20/089/89,020089,Коэффициент трения на взлетно-посадочной полосе,89,"0,89",,,,,Operational,PDF
bufr4/0/20/089/90,020089,Коэффициент трения на взлетно-посадочной полосе,90,"0,90",,,,,Operational,PDF
bufr4/0/20/089/91,020089,Коэффициент трения на взлетно-посадочной полосе,91,Эффективность торможения плохая,,,,,Operational,PDF
bufr4/0/20/089/92,020089,Коэффициент трения на взлетно-посадочной полосе,92,Эффективность торможения от средней до плохой,,,,,Operational,PDF
bufr4/0/20/089/93,020089,Коэффициент трения на взлетно-посадочной полосе,93,Эффективность торможения средняя,,,,,Operational,PDF
bufr4/0/20/089/94,020089,Коэффициент трения на взлетно-посадочной полосе,94,Эффективность торможения от средней до хорошей,,,,,Operational,PDF
bufr4/0/20/089/95,020089,Коэффициент трения на взлетно-посадочной полосе,95,Эффективность торможения хорошая,,,,,Operational,PDF
bufr4/0/20/089/96-98,020089,Коэффициент трения на взлетно-посадочной полосе,96-98,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/089/99,020089,Коэффициент трения на взлетно-посадочной полосе,99,Ненадежная,,,,,Operational,PDF
bufr4/0/20/089/100-126,020089,Коэффициент трения на взлетно-посадочной полосе,100-126,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/089/127,020089,Коэффициент трения на взлетно-посадочной полосе,127,"Отсутствует, не сообщается и/или взлетно-посадочная полоса не в эксплуатационном состоянии",,,,,Operational,PDF
bufr4/0/20/090/0,020090,Особые облака,0,Зарезервирована,,,,,Operational,PDF
bufr4/0/20/090/1,020090,Особые облака,1,Перламутровые облака,,,,,Operational,PDF
bufr4/0/20/090/2,020090,Особые облака,2,Серебристые облака,,,,,Operational,PDF
bufr4/0/20/090/3,020090,Особые облака,3,"Облака, образовавшиеся от водопадов",,,,,Operational,PDF
bufr4/0/20/090/4,020090,Особые облака,4,"Облака, образовавшиеся в результате пожаров",,,,,Operational,PDF
bufr4/0/20/090/5,020090,Особые облака,5,"Облака, образовавшиеся в результате извержений вулканов",,,,,Operational,PDF
bufr4/0/20/090/6-14,020090,Особые облака,6-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/090/15,020090,Особые облака,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/101/0,020101,Название саранчи (или ее разновидности),0,Зарезервирована,,,,,Operational,PDF
bufr4/0/20/101/1,020101,Название саранчи (или ее разновидности),1,Schistocerca gregaria,,,,,Operational,PDF
bufr4/0/20/101/2,020101,Название саранчи (или ее разновидности),2,Locusta migratoria,,,,,Operational,PDF
bufr4/0/20/101/3,020101,Название саранчи (или ее разновидности),3,Nomadacris septemfasciata,,,,,Operational,PDF
bufr4/0/20/101/4,020101,Название саранчи (или ее разновидности),4,Oedaleus senegalensis,,,,,Operational,PDF
bufr4/0/20/101/5,020101,Название саранчи (или ее разновидности),5,Anracridium spp,,,,,Operational,PDF
bufr4/0/20/101/6,020101,Название саранчи (или ее разновидности),6,Другие саранчовые,,,,,Operational,PDF
bufr4/0/20/101/7,020101,Название саранчи (или ее разновидности),7,Другие кузнечиковые,,,,,Operational,PDF
bufr4/0/20/101/8,020101,Название саранчи (или ее разновидности),8,Другие сверчковые,,,,,Operational,PDF
bufr4/0/20/101/9,020101,Название саранчи (или ее разновидности),9,Spodoptera exempta,,,,,Operational,PDF
bufr4/0/20/101/10-14,020101,Название саранчи (или ее разновидности),10-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/101/15,020101,Название саранчи (или ее разновидности),15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/102/0,020102,Цвет (зрелость) саранчи,0,Зеленый,,,,,Operational,PDF
bufr4/0/20/102/1,020102,Цвет (зрелость) саранчи,1,Зеленый и черный,,,,,Operational,PDF
bufr4/0/20/102/2,020102,Цвет (зрелость) саранчи,2,Черный,,,,,Operational,PDF
bufr4/0/20/102/3,020102,Цвет (зрелость) саранчи,3,Желтый и черный,,,,,Operational,PDF
bufr4/0/20/102/4,020102,Цвет (зрелость) саранчи,4,Соломенный/серый,,,,,Operational,PDF
bufr4/0/20/102/5,020102,Цвет (зрелость) саранчи,5,Розовый,,,,,Operational,PDF
bufr4/0/20/102/6,020102,Цвет (зрелость) саранчи,6,Темно-красный/коричневый,,,,,Operational,PDF
bufr4/0/20/102/7,020102,Цвет (зрелость) саранчи,7,Красно-желтый,,,,,Operational,PDF
bufr4/0/20/102/8,020102,Цвет (зрелость) саранчи,8,Желтый,,,,,Operational,PDF
bufr4/0/20/102/9,020102,Цвет (зрелость) саранчи,9,Прочий,,,,,Operational,PDF
bufr4/0/20/102/10-14,020102,Цвет (зрелость) саранчи,10-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/102/15,020102,Цвет (зрелость) саранчи,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/103/0,020103,Стадия развития саранчи,0,"Прыгающие насекомые (нимфы, личинки), стадия 1",,,,,Operational,PDF
bufr4/0/20/103/1,020103,Стадия развития саранчи,1,"Прыгающие насекомые (нимфы, личинки), стадия 2 или смешанные 1 и 2 стадии развития",,,,,Operational,PDF
bufr4/0/20/103/2,020103,Стадия развития саранчи,2,"Прыгающие насекомые (нимфы, личинки), стадия 3 или смешанные 2 и 3 стадии развития",,,,,Operational,PDF
bufr4/0/20/103/3,020103,Стадия развития саранчи,3,"Прыгающие насекомые (нимфы, личинки), стадия 4 или смешанные 3 и 4 стадии развития",,,,,Operational,PDF
bufr4/0/20/103/4,020103,Стадия развития саранчи,4,"Прыгающие насекомые (нимфы, личинки), стадия 5 или смешанные 4 и 5 стадии развития",,,,,Operational,PDF
bufr4/0/20/103/5,020103,Стадия развития саранчи,5,"Прыгающие насекомые (нимфы, личинки), смешанные стадии, все или многие стадии развития",,,,,Operational,PDF
bufr4/0/20/103/6,020103,Стадия развития саранчи,6,Молодая саранча (крылышки слишком мягкие для устойчивого полета),,,,,Operational,PDF
bufr4/0/20/103/7,020103,Стадия развития саранчи,7,Незрелая взрослая саранча,,,,,Operational,PDF
bufr4/0/20/103/8,020103,Стадия развития саранчи,8,Смешанная по степени зрелости взрослая саранча,,,,,Operational,PDF
bufr4/0/20/103/9,020103,Стадия развития саранчи,9,Зрелая взрослая саранча,,,,,Operational,PDF
bufr4/0/20/103/10-14,020103,Стадия развития саранчи,10-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/103/15,020103,Стадия развития саранчи,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/104/0,020104,Состояние формирования стаи или кулиги саранчи,0,"Только прыгающие насекомые, главным образом в кулигах или группах",,,,,Operational,PDF
bufr4/0/20/104/1,020104,Состояние формирования стаи или кулиги саранчи,1,Крылатая взрослая саранча на удалении более 10 километров от точки наблюдений,,,,,Operational,PDF
bufr4/0/20/104/2,020104,Состояние формирования стаи или кулиги саранчи,2,"Саранча в полете, некоторые экземпляры видны на станции",,,,,Operational,PDF
bufr4/0/20/104/3,020104,Состояние формирования стаи или кулиги саранчи,3,"Саранча на станции, большая часть на земле",,,,,Operational,PDF
bufr4/0/20/104/4,020104,Состояние формирования стаи или кулиги саранчи,4,"Саранча, часть на земле и часть в полете на высоте менее 10 метров",,,,,Operational,PDF
bufr4/0/20/104/5,020104,Состояние формирования стаи или кулиги саранчи,5,"Саранча, часть на земле и часть в полете на высоте более 10 метров",,,,,Operational,PDF
bufr4/0/20/104/6,020104,Состояние формирования стаи или кулиги саранчи,6,"Саранча, в основном в полете на высоте менее 10 метров",,,,,Operational,PDF
bufr4/0/20/104/7,020104,Состояние формирования стаи или кулиги саранчи,7,"Саранча, в основном в полете на высоте более 10 метров",,,,,Operational,PDF
bufr4/0/20/104/8,020104,Состояние формирования стаи или кулиги саранчи,8,"Саранча, повсюду наносящая значительные повреждения растительности; работ по ее истреблению не проводится",,,,,Operational,PDF
bufr4/0/20/104/9,020104,Состояние формирования стаи или кулиги саранчи,9,"Саранча, повсюду наносящая значительные повреждения растительности; проводятся работы по ее истреблению",,,,,Operational,PDF
bufr4/0/20/104/10-14,020104,Состояние формирования стаи или кулиги саранчи,10-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/104/15,020104,Состояние формирования стаи или кулиги саранчи,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/105//1,020105,Размер стаи или кулиги саранчи и время прохождения стаи,,Когда 0 20 104 (состояние формирования стаи или кулиги саранчи) = 0,,,,,Operational,PDF
bufr4/0/20/105/0,020105,Размер стаи или кулиги саранчи и время прохождения стаи,0,Зарезервировано,,,,,Operational,PDF
bufr4/0/20/105/1,020105,Размер стаи или кулиги саранчи и время прохождения стаи,1,"Территория, покрытая отдельными кулигами, площадью < 10 м²",,,,,Operational,PDF
bufr4/0/20/105/2,020105,Размер стаи или кулиги саранчи и время прохождения стаи,2,"Территория, покрытая отдельными кулигами, площадью 10 – 100 м²",,,,,Operational,PDF
bufr4/0/20/105/3,020105,Размер стаи или кулиги саранчи и время прохождения стаи,3,"Территория, покрытая отдельными кулигами, площадью 100 – 1000 м²",,,,,Operational,PDF
bufr4/0/20/105/4,020105,Размер стаи или кулиги саранчи и время прохождения стаи,4,"Территория, покрытая отдельными кулигами, площадью 1000 – 10000 м²",,,,,Operational,PDF
bufr4/0/20/105/5,020105,Размер стаи или кулиги саранчи и время прохождения стаи,5,"Территория, покрытая отдельными кулигами, площадью 1 – 10 га",,,,,Operational,PDF
bufr4/0/20/105/6,020105,Размер стаи или кулиги саранчи и время прохождения стаи,6,"Территория, покрытая отдельными кулигами, площадью > 10 га",,,,,Operational,PDF
bufr4/0/20/105/7,020105,Размер стаи или кулиги саранчи и время прохождения стаи,7,"Территория, покрытая рассеянными кулигами, площадью < 100 км²",,,,,Operational,PDF
bufr4/0/20/105/8,020105,Размер стаи или кулиги саранчи и время прохождения стаи,8,"Территория, покрытая рассеянными кулигами, площадью 100 – 1000 км²",,,,,Operational,PDF
bufr4/0/20/105/9,020105,Размер стаи или кулиги саранчи и время прохождения стаи,9,"Территория, покрытая рассеянными кулигами, площадью > 1000 км²",,,,,Operational,PDF
bufr4/0/20/105/10-14,020105,Размер стаи или кулиги саранчи и время прохождения стаи,10-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/105/15,020105,Размер стаи или кулиги саранчи и время прохождения стаи,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/105//2,020105,Размер стаи или кулиги саранчи и время прохождения стаи,,Когда 0 20 104 (состояние формирования стаи или кулиги саранчи) = от 1 до 9,,,,,Operational,PDF
bufr4/0/20/105/0//2,020105,Размер стаи или кулиги саранчи и время прохождения стаи,0,"Стая небольшого размера, менее 1 км², или взрослая саранча на земле, десятки или сотни особей видны одновременно; время прохождения — менее часа тому назад",,,,,Operational,PDF
bufr4/0/20/105/1//2,020105,Размер стаи или кулиги саранчи и время прохождения стаи,1,"Стая небольшого размера, менее 1 км², или взрослая саранча на земле, десятки или сотни особей видны одновременно; время прохождения — от 1 до 6 часов тому назад",,,,,Operational,PDF
bufr4/0/20/105/2//2,020105,Размер стаи или кулиги саранчи и время прохождения стаи,2,"Стая небольшого размера, менее 1 км², или взрослая саранча на земле, десятки или сотни особей видны одновременно; время прохождения — более 6 часов тому назад",,,,,Operational,PDF
bufr4/0/20/105/3//2,020105,Размер стаи или кулиги саранчи и время прохождения стаи,3,"Стая среднего размера или рассеянная взрослая саранча, несколько особей видны одновременно; время прохождения — менее часа тому назад",,,,,Operational,PDF
bufr4/0/20/105/4//2,020105,Размер стаи или кулиги саранчи и время прохождения стаи,4,"Стая среднего размера или рассеянная взрослая саранча, несколько особей видны одновременно; время прохождения от 1 до 6 часов тому назад",,,,,Operational,PDF
bufr4/0/20/105/5//2,020105,Размер стаи или кулиги саранчи и время прохождения стаи,5,"Стая среднего размера или рассеянная взрослая саранча, несколько особей видны одновременно; время прохождения — более 6 часов тому назад",,,,,Operational,PDF
bufr4/0/20/105/6//2,020105,Размер стаи или кулиги саранчи и время прохождения стаи,6,"Стая большого размера или отдельные взрослые особи, видимые поодиночке; время прохождения — менее часа тому назад",,,,,Operational,PDF
bufr4/0/20/105/7//2,020105,Размер стаи или кулиги саранчи и время прохождения стаи,7,"Стая большого размера или отдельные взрослые особи, видимые поодиночке; время прохождения — от 1 до 6 часов тому назад",,,,,Operational,PDF
bufr4/0/20/105/8//2,020105,Размер стаи или кулиги саранчи и время прохождения стаи,8,"Стая большого размера или отдельные взрослые особи, видимые поодиночке; время прохождения — более 6 часов тому назад",,,,,Operational,PDF
bufr4/0/20/105/9//2,020105,Размер стаи или кулиги саранчи и время прохождения стаи,9,Более одной стаи саранчи,,,,,Operational,PDF
bufr4/0/20/105/10,020105,Размер стаи или кулиги саранчи и время прохождения стаи,10,Размер стаи и/или время прохождения не определены из-за темноты или аналогичных условий,,,,,Operational,PDF
bufr4/0/20/105/11-14,020105,Размер стаи или кулиги саранчи и время прохождения стаи,11-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/105/15//2,020105,Размер стаи или кулиги саранчи и время прохождения стаи,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/106/0,020106,Плотность популяции саранчи,0,Зарезервирована,,,,,Operational,PDF
bufr4/0/20/106/1,020106,Плотность популяции саранчи,1,"Редкая плотность стаи (стая саранчи заметна только тогда, когда она находится достаточно близко для определения отдельных особей саранчи)",,,,,Operational,PDF
bufr4/0/20/106/2,020106,Плотность популяции саранчи,2,Средняя плотность стаи,,,,,Operational,PDF
bufr4/0/20/106/3,020106,Плотность популяции саранчи,3,"Плотная стая (плохо различимы близко расположенные предметы, например, деревья)",,,,,Operational,PDF
bufr4/0/20/106/4,020106,Плотность популяции саранчи,4,Различимы отдельные прыгающие насекомые,,,,,Operational,PDF
bufr4/0/20/106/5,020106,Плотность популяции саранчи,5,"Рассеянные прыгающие насекомые, одновременно можно видеть несколько особей",,,,,Operational,PDF
bufr4/0/20/106/6-14,020106,Плотность популяции саранчи,6-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/106/15,020106,Плотность популяции саранчи,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/107/0,020107,Направления движения стаи саранчи,0,Зарезервирована,,,,,Operational,PDF
bufr4/0/20/107/1,020107,Направления движения стаи саранчи,1,В основном в направлении СВ,,,,,Operational,PDF
bufr4/0/20/107/2,020107,Направления движения стаи саранчи,2,В основном в направлении В,,,,,Operational,PDF
bufr4/0/20/107/3,020107,Направления движения стаи саранчи,3,В основном в направлении ЮВ,,,,,Operational,PDF
bufr4/0/20/107/4,020107,Направления движения стаи саранчи,4,В основном в направлении Ю,,,,,Operational,PDF
bufr4/0/20/107/5,020107,Направления движения стаи саранчи,5,В основном в направлении ЮЗ,,,,,Operational,PDF
bufr4/0/20/107/6,020107,Направления движения стаи саранчи,6,В основном в направлении З,,,,,Operational,PDF
bufr4/0/20/107/7,020107,Направления движения стаи саранчи,7,В основном в направлении СЗ,,,,,Operational,PDF
bufr4/0/20/107/8,020107,Направления движения стаи саранчи,8,В основном в направлении С,,,,,Operational,PDF
bufr4/0/20/107/9,020107,Направления движения стаи саранчи,9,Конкретное направление определить невозможно,,,,,Operational,PDF
bufr4/0/20/107/10-14,020107,Направления движения стаи саранчи,10-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/107/15,020107,Направления движения стаи саранчи,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/108/0,020108,Протяженность растительного покрова,0,Земля без растительности,,,,,Operational,PDF
bufr4/0/20/108/1,020108,Протяженность растительного покрова,1,"Сухая почва, наличие немногих изолированных кустарников",,,,,Operational,PDF
bufr4/0/20/108/2,020108,Протяженность растительного покрова,2,Редкая растительность (начало вегетации),,,,,Operational,PDF
bufr4/0/20/108/3,020108,Протяженность растительного покрова,3,Плотная растительность (начало вегетации),,,,,Operational,PDF
bufr4/0/20/108/4,020108,Протяженность растительного покрова,4,Редкая растительность (в стадии роста),,,,,Operational,PDF
bufr4/0/20/108/5,020108,Протяженность растительного покрова,5,Плотная растительность (в стадии роста),,,,,Operational,PDF
bufr4/0/20/108/6,020108,Протяженность растительного покрова,6,Редкая растительность в стадии цветения,,,,,Operational,PDF
bufr4/0/20/108/7,020108,Протяженность растительного покрова,7,Плотная растительность в стадии цветения,,,,,Operational,PDF
bufr4/0/20/108/8-14,020108,Протяженность растительного покрова,8-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/108/15,020108,Протяженность растительного покрова,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/119/0,020119,Полярность разряда молнии,0,Не определено,,,,,Operational,PDF
bufr4/0/20/119/1,020119,Полярность разряда молнии,1,Положительная,,,,,Operational,PDF
bufr4/0/20/119/2,020119,Полярность разряда молнии,2,Отрицательная,,,,,Operational,PDF
bufr4/0/20/119/3,020119,Полярность разряда молнии,3,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/124/0,020124,Разряд или вспышка молнии,0,Не определено,,,,,Operational,PDF
bufr4/0/20/124/1,020124,Разряд или вспышка молнии,1,Разряд молнии,,,,,Operational,PDF
bufr4/0/20/124/2,020124,Разряд или вспышка молнии,2,Вспышка молнии при визуальном наблюдении или если разрешающая способность оборудования недостаточна для регистрации разряда молнии,,,,,Operational,PDF
bufr4/0/20/124/3,020124,Разряд или вспышка молнии,3,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/20/136/0-7,020136,Дополнительный тип облачности,0-7,Характер облаков вертикального развития ( C — кодовая таблица 0531),,,,,Operational,PDF
bufr4/0/20/136/0,020136,Дополнительный тип облачности,0,Отдельные кучевые плоские и/или кучевые средние облака,,,,,Operational,PDF
bufr4/0/20/136/1,020136,Дополнительный тип облачности,1,Многочисленные кучевые плоские и/или кучевые средние облака,,,,,Operational,PDF
bufr4/0/20/136/2,020136,Дополнительный тип облачности,2,Отдельные мощные кучевые облака,,,,,Operational,PDF
bufr4/0/20/136/3,020136,Дополнительный тип облачности,3,Многочисленные мощные кучевые облака,,,,,Operational,PDF
bufr4/0/20/136/4,020136,Дополнительный тип облачности,4,Отдельные кучево-дождевые облака,,,,,Operational,PDF
bufr4/0/20/136/5,020136,Дополнительный тип облачности,5,Многочисленные кучево-дождевые облака,,,,,Operational,PDF
bufr4/0/20/136/6,020136,Дополнительный тип облачности,6,Отдельные кучевые и кучево-дождевые облака,,,,,Operational,PDF
bufr4/0/20/136/7,020136,Дополнительный тип облачности,7,Многочисленные кучевые и кучево-дождевые облака,,,,,Operational,PDF
bufr4/0/20/136/8-9,020136,Дополнительный тип облачности,8-9,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/136/10-19,020136,Дополнительный тип облачности,10-19,Орографические облака ( C — кодовая таблица 0561),,,,,Operational,PDF
bufr4/0/20/136/10,020136,Дополнительный тип облачности,10,Зарезервирован,,,,,Operational,PDF
bufr4/0/20/136/11,020136,Дополнительный тип облачности,11,"Отдельные формирующиеся орографические облака, облачные шапки, наковальни",,,,,Operational,PDF
bufr4/0/20/136/12,020136,Дополнительный тип облачности,12,"Отдельные орографические облака, облачные шапки, наковальни; изменений не происходит",,,,,Operational,PDF
bufr4/0/20/136/13,020136,Дополнительный тип облачности,13,"Отдельные рассеивающиеся орографические облака, облачные шапки, наковальни",,,,,Operational,PDF
bufr4/0/20/136/14,020136,Дополнительный тип облачности,14,"Нерегулярные формирующиеся гряды орографических облаков, феновые гряды и т. п.",,,,,Operational,PDF
bufr4/0/20/136/15,020136,Дополнительный тип облачности,15,"Нерегулярные гряды орографических облаков, феновые гряды и т. п.; изменений не происходит",,,,,Operational,PDF
bufr4/0/20/136/16,020136,Дополнительный тип облачности,16,"Нерегулярные рассеивающиеся гряды орографических облаков, феновые гряды и т. п.",,,,,Operational,PDF
bufr4/0/20/136/17,020136,Дополнительный тип облачности,17,"Плотный формирующийся слой орографических облаков, феновая гряда и т. п.",,,,,Operational,PDF
bufr4/0/20/136/18,020136,Дополнительный тип облачности,18,"Плотный слой орографических облаков, феновая гряда и т. п.; изменений не происходит",,,,,Operational,PDF
bufr4/0/20/136/19,020136,Дополнительный тип облачности,19,"Плотный рассеивающийся слой орографических облаков, феновая гряда и т. п.",,,,,Operational,PDF
bufr4/0/20/136/20-29,020136,Дополнительный тип облачности,20-29,Условия облачности над горами и перевалами ( N — кодовая таблица 2745),,,,,Operational,PDF
bufr4/0/20/136/20,020136,Дополнительный тип облачности,20,"Все горы открыты, наблюдается лишь небольшое количество облаков",,,,,Operational,PDF
bufr4/0/20/136/21,020136,Дополнительный тип облачности,21,Горы частично покрыты отдельными облаками (можно видеть не более половины всех вершин),,,,,Operational,PDF
bufr4/0/20/136/22,020136,Дополнительный тип облачности,22,"Все горные склоны закрыты, вершины и перевалы свободны",,,,,Operational,PDF
bufr4/0/20/136/23,020136,Дополнительный тип облачности,23,"Горы открыты со стороны наблюдателя (наблюдается лишь небольшое количество облаков), но непрерывная стена облаков имеется на другой стороне",,,,,Operational,PDF
bufr4/0/20/136/24,020136,Дополнительный тип облачности,24,"Облака находятся низко над горами, но все склоны и горы открыты (лишь небольшое количество облаков имеется на склонах)",,,,,Operational,PDF
bufr4/0/20/136/25,020136,Дополнительный тип облачности,25,"Облака низко над горами, вершины частично покрыты следами выпадающих осадков или облаками",,,,,Operational,PDF
bufr4/0/20/136/26,020136,Дополнительный тип облачности,26,"Все вершины закрыты облаками, но перевалы открыты; склоны или открыты, или закрыты",,,,,Operational,PDF
bufr4/0/20/136/27,020136,Дополнительный тип облачности,27,"Горы в основном закрыты, но некоторые вершины свободны от облаков; склоны полностью или частично закрыты",,,,,Operational,PDF
bufr4/0/20/136/28,020136,Дополнительный тип облачности,28,"Все вершины, перевалы и склоны закрыты",,,,,Operational,PDF
bufr4/0/20/136/29,020136,Дополнительный тип облачности,29,"Горы нельзя видеть из-за темноты, тумана, снегопада, дождя и т. п.",,,,,Operational,PDF
bufr4/0/20/136/30-34,020136,Дополнительный тип облачности,30-34,Зарезервированы,,,,,Operational,PDF
bufr4/0/20/136/35-39,020136,Дополнительный тип облачности,35-39,Конденсационные следы ( N — кодовая таблица 2752),,,,,Operational,PDF
bufr4/0/20/136/35,020136,Дополнительный тип облачности,35,Непостоянные конденсационные следы,,,,,Operational,PDF
bufr4/0/20/136/36,020136,Дополнительный тип облачности,36,"Постоянные конденсационные следы, покрывающие менее 1/8 части неба",,,,,Operational,PDF
bufr4/0/20/136/37,020136,Дополнительный тип облачности,37,"Постоянные конденсационные следы, покрывающие 1/8 часть неба",,,,,Operational,PDF
bufr4/0/20/136/38,020136,Дополнительный тип облачности,38,"Постоянные конденсационные следы, покрывающие 2/8 части неба",,,,,Operational,PDF
bufr4/0/20/136/39,020136,Дополнительный тип облачности,39,"Постоянные конденсационные следы, покрывающие 3/8 или более частей неба",,,,,Operational,PDF
bufr4/0/20/136/40-49,020136,Дополнительный тип облачности,40-49,"Условия облачности, наблюдаемые с более высокого уровня ( N — кодовая таблица 2754)",,,,,Operational,PDF
bufr4/0/20/136/40,020136,Дополнительный тип облачности,40,Облаков или дымки с более высокого уровня не наблюдается,,,,,Operational,PDF
bufr4/0/20/136/41,020136,Дополнительный тип облачности,41,"Дымка, выше чисто",,,,,Operational,PDF
bufr4/0/20/136/42,020136,Дополнительный тип облачности,42,Клочья тумана,,,,,Operational,PDF
bufr4/0/20/136/43,020136,Дополнительный тип облачности,43,Слой легкого тумана,,,,,Operational,PDF
bufr4/0/20/136/44,020136,Дополнительный тип облачности,44,Слой плотного тумана,,,,,Operational,PDF
bufr4/0/20/136/45,020136,Дополнительный тип облачности,45,Некоторое количество изолированных облаков,,,,,Operational,PDF
bufr4/0/20/136/46,020136,Дополнительный тип облачности,46,Изолированные облака и ниже — туман,,,,,Operational,PDF
bufr4/0/20/136/47,020136,Дополнительный тип облачности,47,Множество изолированных облаков,,,,,Operational,PDF
